Tester ID/Tester Station: /CP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,58,58,68,39,-512.773,-515.742,-515.769,-516.664,-518.293,-519.062,-464.674,-452.96,-507.176,16.194,16.041,16.347,15.888,16.194,16.041,16.194,15.735,16.194,15.735,15.888,16.194,15.888,15.735,15.735,16.194,16.194,15.735,15.888,16.194,15.888,16.347,15.735,16.041,15.888,16.041,15.888,15.583,16.347,15.888,16.194,15.735,15.583,15.735,16.041,15.888,15.735,16.194,16.347,16.194,15.735,16.194,16.194,15.583,15.583,16.041,15.43,15.888,15.735,15.735,16.041,15.583,15.583,15.735,15.735,15.583,16.194,15.735,15.735,15.43,15.735,16.041,15.583,15.583,15.735
31,58,58,67,39,-513.368,-516.475,-516.222,-516.496,-518.996,-518.499,-467.974,-456.108,-507.169,15.173,15.173,15.326,15.02,15.02,15.173,15.02,14.714,15.326,14.562,15.173,15.173,15.02,15.02,14.714,15.173,15.02,14.714,15.02,15.173,14.867,15.173,14.714,15.02,15.02,15.02,14.867,14.714,15.326,15.173,15.326,14.714,14.562,14.714,15.02,15.173,14.714,15.173,15.326,15.173,14.867,15.173,15.173,14.714,14.562,15.173,14.714,14.867,14.867,14.867,15.173,14.867,14.867,15.02,14.867,14.867,15.173,14.867,15.02,14.562,14.714,15.02,14.867,14.867,14.714
32,58,58,66,39,-513.327,-516.39,-516.726,-517.558,-518.494,-518.763,-468.536,-456.77,-507.959,16.104,15.951,15.951,15.951,15.951,15.951,16.104,15.798,16.104,15.645,15.951,16.104,16.104,15.798,15.951,15.951,16.104,15.951,15.951,16.104,15.951,16.104,15.645,15.951,16.104,15.951,15.951,15.798,16.104,15.951,15.951,15.798,15.645,15.798,15.798,15.951,15.798,16.104,15.951,15.951,15.645,15.951,16.104,15.798,15.798,15.951,15.491,15.645,15.645,15.798,15.951,15.645,15.645,15.951,15.798,15.798,15.951,15.798,15.951,15.645,15.645,16.104,15.798,15.798,15.645
33,58,58,65,39,-513.131,-516.267,-515.839,-516.197,-518.24,-517.727,-467.849,-456.24,-507.189,14.845,14.539,14.845,14.539,14.692,14.386,14.692,14.079,14.692,14.233,14.539,14.692,14.539,14.233,14.233,14.845,14.692,14.079,14.539,14.845,14.386,14.845,14.079,14.386,14.386,14.539,14.539,13.926,14.692,14.386,14.692,14.233,14.233,14.079,14.386,14.692,14.079,14.692,14.692,14.539,14.233,14.845,14.845,14.233,14.233,14.692,13.926,14.386,14.233,14.233,14.692,14.233,14.079,14.386,14.233,14.233,14.845,14.386,14.692,14.079,14.233,14.692,14.386,14.233,14.233
34,58,58,64,39,-512.06,-515.183,-515.61,-516.445,-517.396,-516.453,-468.062,-456.391,-507.107,12.526,12.526,12.526,12.832,12.526,12.832,12.679,12.985,12.679,12.832,12.526,12.526,12.526,13.137,12.832,12.373,12.526,12.985,12.526,12.832,12.679,12.679,12.832,12.832,12.679,12.526,12.526,12.985,12.526,12.832,12.526,12.985,12.985,12.985,12.679,12.679,12.985,12.526,12.526,12.526,13.137,12.526,12.679,12.985,12.985,12.526,12.985,12.526,12.985,13.137,12.679,12.985,13.137,12.526,12.985,12.679,12.679,12.679,12.985,12.985,12.679,12.373,12.985,12.985,13.137
35,58,58,63,39,-511.824,-514.978,-514.768,-514.758,-516.488,-516.414,-467.329,-455.704,-505.977,12.028,12.028,11.875,12.028,11.722,11.722,11.875,11.875,12.028,11.722,11.722,11.875,11.722,12.028,11.875,11.722,11.722,11.875,11.722,11.875,12.028,11.875,12.028,11.875,11.57,11.875,11.722,11.722,11.875,11.875,11.875,11.875,11.875,11.722,12.028,11.722,11.875,11.722,11.875,11.722,11.875,11.875,11.875,11.722,11.722,11.722,11.875,11.57,12.028,11.875,11.57,11.722,11.875,11.722,11.875,11.722,11.875,11.722,12.028,11.875,11.722,11.722,11.722,11.875,11.875
36,58,58,68,40,-511.981,-515.083,-514.676,-515.043,-517.898,-516.103,-464.189,-452.228,-507.06,15.781,15.628,15.781,15.475,15.169,15.628,15.781,15.322,15.475,15.628,15.322,15.322,15.322,15.628,15.475,15.628,15.475,15.169,15.628,15.169,15.475,15.169,15.169,15.628,15.475,15.475,15.322,15.169,15.475,15.016,15.475,15.322,15.322,15.016,15.628,15.475,15.322,15.628,15.475,15.169,15.322,15.169,15.169,15.322,15.322,15.628,15.322,15.475,15.628,15.322,15.628,15.475,15.475,15.322,15.169,15.169,15.322,15.322,15.475,15.475,15.781,15.475,15.781,15.322,15.475
37,58,58,67,40,-512.684,-516.147,-515.499,-516.035,-518.393,-519.144,-466.165,-454.097,-507.964,15.45,15.297,15.297,15.297,15.297,15.45,15.603,15.297,15.297,15.45,15.144,15.144,15.297,15.297,15.45,15.45,15.45,15.144,15.603,15.297,15.297,15.297,15.144,15.45,15.45,15.297,15.297,15.297,15.297,15.144,15.144,15.144,15.144,15.144,15.45,15.297,15.297,15.297,15.297,15.144,15.297,15.144,15.297,15.297,15.297,15.45,15.144,15.297,15.45,15.297,15.45,15.297,15.297,15.603,15.144,15.297,15.297,15.144,15.45,15.45,15.45,15.144,15.45,15.297,15.45
38,58,58,66,40,-512.715,-516.091,-515.571,-515.352,-519.009,-518.851,-468.49,-456.582,-505.801,14.215,14.062,14.368,14.062,13.909,14.368,14.215,14.062,14.062,14.368,13.909,14.062,14.062,14.368,14.215,14.368,14.368,14.062,14.368,14.062,14.215,14.062,13.755,14.368,14.215,14.215,13.909,13.909,14.215,14.215,14.062,13.909,14.062,13.755,14.368,14.215,14.062,14.368,14.062,13.755,13.909,13.909,13.909,13.755,14.368,14.368,14.062,14.368,14.215,14.062,14.215,14.062,14.368,14.368,14.062,14.062,14.062,14.062,14.215,14.215,14.215,14.215,14.368,14.215,14.215
39,58,58,65,40,-512.301,-515.07,-514.995,-515.52,-515.91,-517.019,-467.946,-455.857,-507.316,13.543,13.543,14.003,13.543,13.237,13.696,13.849,13.237,13.39,13.696,13.39,13.543,13.543,13.849,13.543,13.696,13.543,13.237,13.543,13.39,13.696,13.39,13.237,13.849,13.696,13.39,13.39,13.237,13.696,13.237,13.543,13.237,13.39,13.084,13.849,13.696,13.543,13.696,13.237,13.237,13.237,13.237,13.237,13.084,13.543,13.849,13.39,13.696,13.696,13.39,13.696,13.696,13.696,13.543,13.237,13.39,13.39,13.39,13.543,13.696,13.696,13.39,13.849,13.39,13.696
40,58,58,64,40,-512.576,-515.637,-515.615,-515.171,-518.583,-517.391,-468.279,-456.109,-507.564,13.695,13.39,13.542,13.695,13.542,13.695,13.542,13.237,13.237,13.39,13.084,13.695,13.542,13.237,13.237,13.39,13.39,14.001,13.084,13.084,13.237,13.237,13.084,13.39,13.39,13.39,13.237,12.931,13.084,13.237,13.39,13.542,13.39,13.39,13.237,13.695,13.084,13.39,13.084,13.39,13.237,13.848,13.084,13.542,13.695,13.084,13.084,13.542,13.39,13.39,13.542,13.542,13.39,13.237,13.39,13.39,13.084,13.084,13.39,13.084,13.542,13.237,13.39,13.237,13.695
41,58,58,63,40,-512.298,-515.521,-515.762,-514.975,-518.032,-518.727,-468.914,-456.179,-508.298,13.207,12.901,12.901,13.207,12.901,13.054,13.054,12.748,12.442,12.901,12.442,13.054,12.901,12.595,12.595,12.748,12.442,13.054,12.442,12.748,12.595,12.748,12.442,12.595,12.748,12.748,12.901,12.289,12.595,12.748,12.748,12.901,12.901,12.901,12.595,12.901,12.442,12.901,12.748,12.748,12.748,13.207,12.289,12.901,13.054,12.748,12.442,13.054,12.748,12.901,12.901,13.054,12.901,12.748,12.748,12.748,12.595,12.442,12.748,12.289,12.901,12.595,12.748,12.748,12.901
42,58,58,68,41,-512.926,-516.047,-516.075,-516.817,-518.446,-518.45,-464.98,-452.96,-508.093,16.653,16.5,16.958,16.347,16.805,16.5,16.653,16.5,16.805,16.805,16.347,16.5,16.653,16.347,16.653,16.5,16.5,16.5,16.347,16.5,16.347,16.347,16.347,16.194,16.5,16.347,16.805,16.653,16.958,16.194,16.653,16.653,16.347,16.5,16.805,16.347,16.347,16.347,16.5,16.5,16.805,16.5,16.653,16.347,16.347,16.653,16.653,16.347,16.805,16.347,16.5,16.958,16.347,16.5,16.194,16.194,16.194,16.5,16.5,16.805,16.194,16.347,16.653,16.653,16.347
43,58,58,67,41,-513.062,-516.169,-516.375,-516.343,-515.789,-517.125,-466.137,-454.271,-508.241,15.479,15.479,15.784,15.173,15.631,15.479,15.326,15.479,15.479,15.631,15.173,15.326,15.326,15.173,15.631,15.631,15.326,15.479,15.326,15.326,15.326,15.326,15.326,15.173,15.326,15.326,15.479,15.479,15.631,15.173,15.326,15.326,15.326,15.326,15.479,15.173,15.173,15.326,15.326,15.173,15.631,15.326,15.479,15.173,15.02,15.479,15.479,15.173,15.326,15.173,15.173,15.784,15.02,15.631,15.173,15.02,15.173,15.479,15.326,15.479,15.02,15.173,15.173,15.173,15.173
44,58,58,66,41,-512.869,-515.932,-516.267,-516.946,-518.188,-518.763,-466.388,-454.469,-507.959,15.491,15.338,15.645,15.491,15.491,15.491,15.645,15.491,15.645,15.645,15.338,15.185,15.338,15.338,15.645,15.798,15.338,15.491,15.491,15.338,15.338,15.338,15.338,15.185,15.338,15.338,15.491,15.645,15.645,15.491,15.491,15.491,15.491,15.338,15.645,15.338,15.185,15.491,15.338,15.338,15.491,15.491,15.491,15.491,15.185,15.491,15.491,15.338,15.491,15.338,15.338,15.645,15.338,15.645,15.338,15.338,15.338,15.338,15.491,15.491,15.185,15.491,15.491,15.491,15.491
45,58,58,65,41,-513.284,-516.42,-516.299,-516.197,-517.628,-517.268,-466.471,-454.556,-507.648,15.458,15.152,15.611,15.152,15.611,15.305,15.305,15.305,15.458,15.611,15.152,15.152,15.305,14.999,15.458,15.305,15.305,15.152,14.999,15.152,14.999,15.152,14.999,14.999,14.999,14.999,15.305,15.305,15.611,15.152,15.305,15.152,15.152,14.999,15.458,14.999,14.845,15.152,14.999,15.152,15.611,15.152,15.305,15.152,14.845,15.305,15.152,14.999,15.152,14.999,14.999,15.458,14.999,15.305,14.999,14.845,14.845,15.152,15.152,15.458,14.845,14.999,15.152,15.305,14.845
46,58,58,64,41,-512.825,-515.336,-515.61,-516.445,-517.09,-517.064,-465.612,-454.4,-507.872,13.137,13.443,13.137,13.29,13.137,13.596,13.137,13.29,12.985,13.137,13.596,13.29,13.443,13.596,13.137,12.985,13.596,13.443,13.443,13.443,13.596,13.596,13.29,13.443,12.985,13.596,13.29,13.137,12.985,13.443,13.137,13.596,13.29,13.443,12.985,13.29,13.443,13.137,13.596,13.29,12.985,13.443,13.137,13.596,13.29,12.985,13.137,13.596,13.137,13.596,13.137,12.985,13.29,13.29,13.596,13.29,13.443,13.443,13.443,13.137,13.29,13.29,13.29,13.443,13.29
47,58,58,63,41,-512.283,-515.591,-515.531,-515.369,-517.099,-516.261,-465.343,-453.871,-506.741,12.486,12.486,12.638,12.638,12.486,12.791,12.486,12.486,12.486,12.486,12.486,12.333,12.486,12.638,12.638,12.638,12.638,12.638,12.486,12.638,12.638,12.638,12.638,12.486,12.638,12.486,12.638,12.791,12.486,12.638,12.638,12.638,12.333,12.638,12.486,12.486,12.486,12.486,12.638,12.486,12.486,12.791,12.638,12.486,12.333,12.486,12.638,12.486,12.638,12.486,12.638,12.638,12.486,12.486,12.486,12.333,12.638,12.638,12.486,12.486,12.333,12.486,12.486,12.638,12.486
48,58,58,68,42,-512.135,-514.776,-514.676,-514.737,-517.593,-517.783,-464.036,-452.075,-507.52,14.558,14.71,14.252,14.558,14.252,14.71,14.863,14.71,14.558,14.863,14.863,14.863,14.71,14.558,14.558,14.405,14.405,14.252,14.558,14.863,15.016,14.863,14.405,14.863,14.405,15.016,14.405,14.405,14.405,14.558,14.405,14.405,14.405,14.863,14.863,14.863,14.71,14.558,14.405,14.558,14.558,14.558,14.558,14.71,14.405,14.405,14.558,14.558,15.016,14.71,14.405,14.558,14.71,14.405,14.252,14.558,14.863,14.863,14.558,14.863,14.405,14.405,14.863,14.558,14.71
49,58,58,67,42,-512.071,-515.227,-515.04,-515.576,-517.782,-518.839,-466.318,-453.944,-507.352,14.991,14.991,14.838,14.838,14.685,14.991,15.144,14.838,14.991,14.991,15.144,14.991,14.838,14.838,14.838,14.838,14.838,14.685,14.991,14.838,14.991,15.144,14.685,14.838,14.838,14.991,14.685,14.685,14.838,14.685,14.685,14.838,14.838,14.991,14.991,14.991,14.838,14.838,14.838,14.685,14.685,14.685,14.685,14.838,14.685,14.685,14.838,14.685,14.991,14.838,14.685,14.685,14.838,14.838,14.685,14.685,14.838,14.991,14.685,14.838,14.685,14.685,14.838,14.838,14.838
50,58,58,66,42,-512.257,-515.632,-514.959,-514.74,-517.783,-516.247,-465.89,-453.829,-507.636,13.909,13.755,13.602,13.909,13.449,13.755,14.368,13.909,13.755,14.062,14.062,14.062,14.062,13.909,13.755,13.909,13.602,13.449,14.215,14.062,14.215,14.062,13.755,13.909,13.755,14.215,13.755,13.602,13.755,13.755,13.909,13.755,13.755,14.062,14.215,14.062,14.062,13.909,13.909,13.909,13.755,13.909,13.755,14.062,13.755,13.602,13.755,13.755,14.215,13.909,13.755,13.755,14.062,14.062,13.755,13.755,13.909,14.062,13.755,14.062,13.602,13.602,14.215,13.909,14.062
51,58,58,65,42,-511.384,-514.611,-514.842,-514.908,-517.592,-518.242,-465.648,-453.559,-506.244,12.931,13.084,12.931,13.084,12.931,13.084,13.543,13.39,13.084,13.543,13.39,13.543,13.39,13.39,13.39,13.237,13.084,12.778,13.39,13.543,13.543,13.39,13.237,13.237,13.237,13.696,13.237,12.778,13.084,12.931,13.237,13.237,13.084,13.543,13.39,13.39,13.39,13.39,13.237,13.237,13.084,13.39,13.237,13.39,13.237,13.084,13.084,13.39,13.696,13.543,12.931,13.237,13.39,13.237,13.237,13.084,13.543,13.39,13.237,13.543,13.237,12.931,13.543,13.237,13.39
52,58,58,64,42,-511.658,-515.025,-515.004,-515.019,-518.124,-517.851,-465.222,-453.357,-505.882,13.39,13.695,13.084,13.237,13.237,13.39,13.39,13.39,13.084,13.542,13.542,13.39,13.542,13.084,13.237,13.237,13.237,13.542,13.39,13.39,13.084,13.237,13.084,13.084,13.084,13.542,13.542,12.931,13.237,13.237,13.237,13.542,13.084,13.542,13.084,12.931,12.625,12.931,13.237,13.39,12.778,13.237,13.542,13.39,13.542,13.39,13.237,13.084,13.39,13.237,13.084,13.39,13.237,13.695,13.695,13.542,13.39,13.084,12.931,13.39,12.931,13.39,13.39,13.237,12.931
53,58,58,63,42,-511.992,-514.909,-514.844,-515.128,-517.574,-518.727,-466.014,-453.889,-508.145,13.512,13.665,13.207,13.207,13.207,13.207,13.665,13.207,13.054,13.359,13.512,13.359,13.359,13.207,13.207,13.207,13.207,13.665,13.359,13.359,13.207,13.359,13.359,12.901,13.054,13.512,13.512,13.054,13.359,13.207,13.359,13.512,13.207,13.512,13.054,13.207,12.901,13.207,13.207,13.512,12.748,13.207,13.512,13.207,13.512,13.207,13.207,13.207,13.207,13.512,13.207,13.207,12.748,13.512,13.512,13.359,13.359,13.207,12.901,13.207,13.054,12.901,13.359,13.359,12.901
54,58,58,68,43,-512.62,-515.283,-515.616,-516.817,-517.528,-518.297,-464.369,-452.96,-505.188,16.5,16.041,16.347,15.888,16.5,16.653,15.888,16.194,16.194,16.347,16.347,16.347,16.041,16.347,16.194,16.041,15.888,16.194,16.347,15.888,16.194,15.888,16.041,16.041,16.347,15.888,16.041,16.347,16.041,16.041,16.347,15.888,15.888,16.041,15.735,16.194,16.041,16.194,16.041,16.041,16.194,15.888,15.888,16.347,15.735,16.041,16.347,15.888,16.194,16.5,16.194,16.194,15.888,15.888,16.5,16.347,16.5,16.194,16.194,16.194,16.041,16.041,16.194,16.041,16.194
55,58,58,67,43,-512.603,-515.558,-515.458,-516.343,-518.233,-517.583,-465.219,-453.658,-505.025,15.784,15.479,15.631,15.173,15.479,15.784,15.326,15.479,15.326,15.631,15.631,15.631,15.02,15.784,15.479,15.326,15.173,15.479,15.937,15.326,15.631,15.173,15.326,15.479,15.631,15.173,15.326,15.479,15.173,15.326,15.784,15.173,15.173,15.326,15.173,15.326,15.173,15.631,15.326,15.479,15.173,15.173,15.173,15.479,15.173,15.479,15.479,15.02,15.479,15.631,15.326,15.479,15.173,15.173,15.784,15.631,15.479,15.173,15.479,15.631,15.326,15.326,15.479,15.479,15.631
56,58,58,66,43,-512.259,-515.321,-515.655,-516.333,-516.2,-516.469,-465.621,-453.856,-505.044,15.491,15.032,15.185,15.032,15.185,15.338,14.879,15.185,15.185,15.338,15.338,15.338,14.879,15.185,15.185,14.879,15.032,15.185,15.338,14.879,15.185,14.879,15.032,15.185,15.185,15.032,15.032,15.185,15.032,15.032,15.185,14.879,15.032,14.879,14.879,15.032,14.879,15.338,15.032,15.032,15.032,14.879,15.032,15.032,15.032,15.032,15.185,14.879,15.185,15.185,15.185,15.185,15.032,14.879,15.338,15.338,15.185,14.879,15.185,15.338,15.032,15.032,15.032,14.879,15.032
57,58,58,65,43,-512.062,-515.046,-515.073,-515.89,-517.628,-517.421,-464.94,-453.637,-505.964,14.845,14.233,14.539,14.233,14.539,14.692,14.079,14.386,14.386,14.692,14.692,14.539,14.233,14.692,14.386,14.233,14.079,14.539,14.692,14.079,14.539,13.926,14.233,14.386,14.539,14.079,14.233,14.692,14.233,14.079,14.692,13.926,14.079,14.079,13.926,14.233,14.079,14.539,14.233,14.386,14.539,14.079,14.233,14.539,14.233,14.386,14.539,14.079,14.386,14.692,14.386,14.539,14.233,14.079,14.692,14.692,14.539,14.233,14.539,14.692,14.233,14.386,14.233,14.233,14.539
58,58,58,64,43,-511.907,-515.183,-514.845,-515.375,-516.937,-518.287,-465.152,-453.175,-506.801,12.832,13.29,13.137,13.29,12.985,12.985,13.29,12.985,13.137,12.832,12.985,12.985,13.137,13.137,12.832,13.29,13.29,12.985,13.443,13.29,13.137,12.985,13.29,13.29,12.832,12.985,13.443,12.985,13.29,13.29,12.985,13.29,13.29,13.29,12.985,12.832,12.985,12.679,12.985,13.29,12.985,13.29,13.137,13.137,13.29,13.29,12.832,13.29,12.985,12.832,12.832,12.985,13.137,13.29,12.832,12.985,12.832,13.29,12.832,12.832,12.832,12.985,13.29,13.29,12.832
59,58,58,63,43,-511.824,-514.825,-514.92,-515.522,-516.946,-517.025,-465.343,-453.26,-507.2,12.638,12.638,12.638,12.486,12.638,12.486,12.486,12.486,12.333,12.486,12.486,12.486,12.333,12.638,12.333,12.638,12.333,12.486,12.486,12.638,12.333,12.486,12.638,12.638,12.486,12.333,12.486,12.486,12.486,12.638,12.638,12.333,12.486,12.638,12.333,12.333,12.638,12.486,12.333,12.486,12.333,12.486,12.486,12.638,12.486,12.638,12.333,12.486,12.638,12.486,12.486,12.333,12.486,12.486,12.486,12.486,12.486,12.486,12.486,12.486,12.333,12.486,12.638,12.638,12.486
60,58,58,62,43,-511.564,-514.278,-514.32,-514.85,-517.108,-517.486,-465.288,-453.22,-509.155,12.965,12.965,12.812,13.118,12.659,12.812,13.118,13.118,13.118,12.659,12.965,12.812,13.118,12.812,12.812,12.506,13.118,13.118,13.423,12.965,13.27,12.353,12.812,12.965,12.506,12.812,12.812,12.659,12.965,12.812,12.812,13.27,13.118,12.812,12.812,12.812,12.353,12.353,12.659,12.965,12.965,13.118,12.965,12.812,12.812,12.659,12.506,12.812,12.506,12.506,12.659,12.812,12.965,12.965,12.659,12.812,12.659,12.812,12.506,12.659,12.812,12.659,12.659,12.812,12.506
61,58,58,68,44,-511.368,-514.316,-513.912,-514.278,-517.745,-517.478,-463.424,-451.922,-506.754,15.322,15.169,14.558,14.863,15.169,14.71,15.016,14.71,14.863,15.016,15.016,14.71,14.863,14.71,14.863,15.016,14.71,14.863,14.863,14.71,14.71,14.558,15.016,14.863,14.558,15.169,15.016,14.863,14.863,14.558,14.71,14.71,14.71,14.558,14.71,15.016,15.169,14.71,15.169,15.016,15.016,15.016,15.016,15.016,15.016,15.169,14.863,15.169,15.322,14.863,14.863,14.71,14.71,14.558,14.863,14.863,15.169,15.016,15.322,15.322,14.71,14.71,14.863,14.863,14.863
62,58,58,67,44,-511.764,-514.921,-514.887,-515.117,-518.088,-518.686,-466.012,-453.791,-506.127,15.144,15.144,14.838,14.991,15.297,14.838,15.144,14.991,14.991,14.991,14.991,14.991,14.838,14.838,14.838,15.144,14.838,14.991,14.838,14.838,14.838,14.838,14.991,14.991,14.838,14.991,14.991,14.991,14.991,14.838,14.838,14.838,14.838,14.838,14.838,14.991,15.144,14.838,15.144,14.838,14.991,14.991,14.991,14.838,14.991,15.144,14.991,14.991,14.991,14.991,14.838,14.838,14.838,14.838,14.991,14.838,14.991,15.144,14.991,15.144,14.838,14.685,14.991,14.838,15.144
63,58,58,66,44,-511.798,-515.021,-514.806,-514.434,-516.558,-517.473,-465.432,-453.676,-505.342,14.521,14.521,13.909,14.215,14.674,14.062,14.368,14.368,14.368,14.368,14.521,14.215,14.215,14.215,14.215,14.368,14.062,14.368,14.215,14.368,14.062,14.062,14.368,14.215,14.062,14.368,14.521,14.368,14.368,14.062,14.215,14.215,14.062,13.909,14.062,14.368,14.368,14.062,14.521,14.368,14.368,14.215,14.368,14.215,14.368,14.521,14.368,14.368,14.368,14.215,14.215,14.062,13.909,14.062,14.215,14.215,14.368,14.521,14.521,14.521,14.215,14.062,14.368,14.215,14.368
64,58,58,65,44,-511.69,-514.611,-514.689,-515.061,-518.051,-518.548,-465.495,-453.406,-505.631,14.768,14.462,14.003,14.309,14.615,14.309,14.462,14.156,14.309,14.462,14.462,14.156,14.309,14.156,14.309,14.615,14.003,14.309,14.309,14.156,14.003,14.003,14.462,14.309,13.849,14.462,14.615,14.462,14.462,13.849,14.156,14.003,14.003,14.156,14.003,14.309,14.615,14.309,14.462,14.615,14.309,14.309,14.309,14.309,14.615,14.615,14.309,14.462,14.615,14.309,14.309,14.003,14.156,14.309,14.156,14.309,14.309,14.462,14.615,14.768,14.309,14.156,14.309,14.462,14.309
65,58,58,64,44,-511.506,-514.719,-514.24,-514.713,-517.817,-517.698,-465.069,-452.899,-506.647,14.001,13.848,13.848,13.542,13.848,13.39,14.001,13.695,13.542,13.695,13.848,13.39,13.542,13.695,13.695,14.001,13.542,13.237,13.695,14.001,13.542,13.542,14.001,13.237,13.39,13.695,13.848,13.542,13.542,13.848,14.001,14.154,13.39,13.848,13.695,13.695,13.848,13.39,13.695,13.237,13.695,13.39,13.542,13.695,14.001,13.695,14.001,13.848,13.542,13.39,13.542,13.39,13.542,13.542,13.848,13.39,13.542,13.695,13.542,13.542,14.001,13.39,14.154,14.001,14.154
66,58,58,63,44,-511.992,-514.909,-514.692,-515.281,-516.964,-517.659,-465.708,-453.889,-507.076,14.43,13.971,13.818,13.359,13.818,13.665,13.818,13.818,13.512,13.665,13.971,13.512,13.818,13.818,13.665,13.971,13.665,13.054,13.818,13.971,13.665,13.512,14.124,13.512,13.665,13.665,13.971,13.818,13.971,13.971,13.971,14.277,13.665,13.971,13.818,13.512,13.665,13.512,13.818,13.207,13.818,13.512,13.665,13.665,13.818,13.665,13.971,13.971,13.512,13.512,13.665,13.512,13.665,13.359,13.818,13.207,13.359,13.665,13.512,13.818,13.818,13.359,13.971,13.971,13.818
67,58,58,62,44,-512.462,-515.64,-515.309,-515.474,-515.898,-515.873,-465.1,-453.494,-507.782,13.976,13.976,13.823,14.129,14.129,13.976,14.129,13.976,13.823,14.129,13.976,13.976,13.823,14.129,13.823,13.823,13.976,13.976,13.671,13.823,13.823,13.976,13.823,13.976,13.976,13.976,13.823,13.976,13.823,13.823,13.823,13.671,13.823,13.823,14.129,13.823,13.823,13.976,13.823,13.976,13.823,13.671,13.976,13.976,13.976,13.823,13.823,13.823,13.976,13.823,13.671,13.976,13.823,13.823,13.823,13.976,13.823,13.671,13.671,13.976,13.823,13.823,13.823,13.671,13.823
68,58,58,68,45,-512.62,-515.436,-515.616,-516.511,-517.987,-518.45,-464.98,-452.807,-505.341,17.111,17.111,17.417,17.264,16.805,16.653,16.805,17.111,16.958,17.111,16.958,16.958,16.958,16.653,16.958,16.958,17.264,17.417,17.264,17.111,16.805,17.111,16.805,17.264,16.805,16.805,17.111,16.958,17.111,17.111,16.805,16.653,16.805,16.958,16.805,17.264,16.958,16.805,17.111,16.805,16.805,16.805,16.805,16.5,16.958,16.958,16.805,16.653,17.111,16.805,16.653,16.805,17.111,17.111,16.5,16.805,16.958,16.805,16.805,16.805,16.805,16.805,16.805,16.805,16.805
69,58,58,67,45,-511.991,-515.252,-515.458,-515.426,-517.622,-517.278,-465.065,-453.352,-505.025,15.326,15.326,15.479,15.479,15.173,15.173,15.326,15.326,15.479,15.326,15.173,15.173,15.173,14.714,15.173,15.173,15.326,15.479,15.479,15.173,15.173,15.326,15.02,15.326,15.173,15.02,15.479,15.173,15.326,15.326,14.867,15.326,15.02,15.326,14.867,15.326,15.173,15.02,15.173,15.173,14.867,15.02,15.173,15.02,15.326,15.173,15.02,15.173,15.173,15.326,15.02,15.02,15.326,15.326,14.867,15.02,15.173,15.02,15.02,15.02,15.02,15.173,15.173,15.173,15.173
70,58,58,66,45,-511.953,-515.168,-515.502,-516.18,-515.741,-517.081,-465.928,-453.702,-506.272,15.491,15.491,15.491,15.491,15.491,15.338,15.338,15.491,15.491,15.491,15.338,15.338,15.185,15.185,15.185,15.338,15.491,15.491,15.491,15.338,15.185,15.491,15.185,15.491,15.338,15.338,15.491,15.491,15.338,15.491,15.185,15.338,15.338,15.491,15.338,15.491,15.491,15.338,15.491,15.338,15.185,15.338,15.185,15.185,15.491,15.491,15.185,15.338,15.491,15.338,15.185,15.338,15.491,15.338,15.032,15.185,15.338,15.338,15.185,15.338,15.338,15.338,15.338,15.338,15.185
71,58,58,65,45,-511.909,-515.198,-515.227,-515.431,-517.628,-517.421,-465.247,-453.637,-506.882,15.152,15.152,15.152,15.152,14.999,14.845,14.999,15.305,15.305,14.999,15.152,15.152,14.845,14.999,15.152,14.999,15.305,15.458,15.458,14.999,14.999,15.305,14.999,15.458,14.999,14.999,15.458,15.305,15.305,15.152,14.999,15.152,14.999,15.305,15.152,15.458,15.305,15.152,15.305,15.305,14.999,15.152,14.999,14.845,15.458,14.999,14.999,14.999,15.305,15.305,14.999,15.152,15.458,15.305,14.845,14.999,15.152,14.999,15.152,14.999,14.999,14.999,15.305,15.152,15.152
72,58,58,64,45,-512.213,-515.183,-514.692,-515.375,-515.561,-516.3,-465.765,-453.788,-507.26,13.443,13.902,13.29,13.749,13.749,13.749,13.749,13.29,13.29,13.443,13.749,13.902,13.749,13.902,13.749,13.749,13.443,13.443,13.443,13.29,13.749,13.443,13.596,13.29,13.749,13.749,13.29,13.443,13.443,13.443,13.596,13.596,13.596,13.443,13.596,13.443,13.29,13.596,13.29,13.29,13.443,13.596,13.749,13.596,13.137,13.749,13.443,13.749,13.443,13.443,13.596,13.596,13.29,13.443,13.749,13.749,13.749,13.596,13.29,13.596,13.749,13.443,13.29,13.596,13.749
